Timestamp,Shift,Heat_Number,Strand,Steel_Grade,Casting_Speed_m_min,Target_Speed_m_min,Mold_Level_mm,Mold_Level_Deviation_mm,Steel_Temperature_C,Tundish_Temperature_C,Water_Flow_L_min,Hydraulic_Pressure_bar,Oscillation_Frequency_cpm,Slab_Width_mm,Slab_Thickness_mm,Slab_Length_m,Production_Ton,Downtime_min,Downtime_Reason,Alarm_Name,Alarm_Severity,Machine_Status,PLC_Status,Breakout_Risk_pct,Availability_pct,Yield_pct,OEE_pct
2026-07-05 00:18:00,Night,HT2026070505779,2,SAE1008,4.64,4.3,69.58,-0.05,1547.9,1535.3,1498,172.1,232,900,250,11.07,27.53,0,None,None,None,Running,Warning,26,96.2,95.61,82.89
2026-07-05 00:19:00,Night,HT2026070505780,1,IS2062,3.81,4.3,74.94,0.66,1559.2,1546.4,1559,179.9,183,1500,250,9.08,25.46,0,None,None,None,Running,Healthy,15,98.8,97.01,93.98
2026-07-05 00:20:00,Night,HT2026070505781,2,IS2062,4.93,4.3,68.59,-0.34,1548.4,1543.7,1179,157.3,182,1300,230,10.46,22.49,0,None,None,None,Running,Fault,90,95.51,96.93,83.84
2026-07-05 00:21:00,Night,HT2026070505782,2,E350,5.11,4.3,70.4,1.55,1560.9,1543.7,1497,159.3,210,1300,230,9.96,19.83,24,Process,Mold Level Low,Low,Fault,Healthy,16,90.89,96.65,94.64
2026-07-05 00:22:00,Night,HT2026070505783,1,API X60,4.95,4.3,74.56,-1.51,1545.3,1538,1330,170.8,238,1500,250,8.44,28.79,0,None,None,None,Running,Warning,19,96.3,97.7,90.26
2026-07-05 00:23:00,Night,HT2026070505784,1,IS2062,4.44,4.3,74.02,0.73,1560.1,1553.4,1070,175.1,213,900,250,9.5,32.36,4,Hydraulic,Speed Drop,Medium,Fault,Healthy,34,94.16,96.22,82.22
2026-07-05 00:24:00,Night,HT2026070505785,1,E350,5.17,4.3,73.81,0.4,1563.8,1554.9,1375,163.3,206,1100,200,10.3,20.23,0,None,None,None,Running,Fault,0,94.89,96.57,94.32
2026-07-05 00:25:00,Night,HT2026070505786,2,IS2062,4.95,4.3,69.04,0.85,1548.9,1554.6,1069,154.3,189,1600,200,8.37,20.87,0,None,None,None,Running,Fault,55,99,95.74,88.63
2026-07-05 00:26:00,Night,HT2026070505787,2,IS2062,4.3,4.3,68.84,-0.32,1565,1537,1181,162.3,229,1500,230,11.93,34.48,0,None,None,None,Running,Healthy,57,98.25,95.83,82.35
2026-07-05 00:27:00,Night,HT2026070505788,2,E350,3.98,4.3,71.07,0.8,1557.7,1537.5,1446,161.2,209,1300,200,10.42,19.8,0,None,None,None,Running,Healthy,100,95.57,97.03,83.23
2026-07-05 00:28:00,Night,HT2026070505789,1,E250,4.66,4.3,70.77,-0.43,1554.2,1543.5,1319,188.8,198,1600,250,9.37,32.33,17,Process,Water Flow Low,High,Idle,Healthy,79,93.63,97.76,90.05
2026-07-05 00:29:00,Night,HT2026070505790,1,SAE1008,4.82,4.3,69.75,0.26,1555.2,1553,1385,158.4,225,1600,200,8.15,26.73,0,None,None,None,Running,Warning,86,99.53,97.35,80.72
2026-07-05 00:30:00,Night,HT2026070505791,1,API X60,5.09,4.3,71.57,-0.92,1559.6,1536.3,1078,157.6,195,1300,220,11.5,21.66,0,None,None,None,Running,Fault,5,99.14,99.19,88.96
2026-07-05 00:31:00,Night,HT2026070505792,1,IS2062,4.54,4.3,71.03,0.77,1551.8,1545.8,1004,172.8,208,900,200,9.2,26.87,0,None,None,None,Running,Warning,73,96.74,98.13,81.26
2026-07-05 00:32:00,Night,HT2026070505793,2,IS2062,4.01,4.3,73.86,0.16,1562.1,1539.6,1394,159,215,1300,220,9.47,33.45,0,None,None,None,Running,Warning,68,93.94,97.14,85.93
2026-07-05 00:33:00,Night,HT2026070505794,1,SAE1008,4.89,4.3,71.51,-0.44,1548,1539.5,921,164.2,226,1600,230,8.62,24.88,0,None,None,None,Running,Fault,96,93.02,99.39,92.58
2026-07-05 00:34:00,Night,HT2026070505795,2,E350,4.17,4.3,74.08,-1.98,1549.5,1537.1,907,166.2,207,1100,220,10.26,19.3,0,None,None,None,Running,Warning,22,90.86,97.19,80.24
2026-07-05 00:35:00,Night,HT2026070505796,1,E350,4.24,4.3,74.77,-0.79,1551,1537.1,1107,160,230,900,250,11.49,23.78,0,None,None,None,Running,Healthy,67,95.49,98.55,84.63
2026-07-05 00:36:00,Night,HT2026070505797,1,SAE1008,4.01,4.3,72.34,1.23,1545.7,1546.7,1118,174.1,214,1100,230,8.44,18.63,0,None,None,None,Running,Warning,27,93.28,97.48,91.37
2026-07-05 00:37:00,Night,HT2026070505798,1,IS2062,3.94,4.3,70.35,-0.6,1547.1,1537.8,1234,151.2,194,1300,220,11,27.61,0,None,None,None,Running,Fault,22,91.77,98.36,93.75
2026-07-05 00:38:00,Night,HT2026070505799,2,E350,4.19,4.3,74.69,0.34,1564.7,1553.8,1472,187.8,207,900,220,8.77,27.76,0,None,None,None,Running,Warning,86,91.35,98.23,85.61
2026-07-05 00:39:00,Night,HT2026070505800,1,E350,4.9,4.3,71.94,-1.39,1555.4,1539,918,180,182,1600,220,11.04,26.69,0,None,None,None,Running,Fault,48,94.01,95.4,87.16
2026-07-05 00:40:00,Night,HT2026070505801,2,E350,4.93,4.3,68.71,-0.02,1547,1551.7,940,164.6,223,1300,200,9.82,28.4,0,None,None,None,Running,Fault,52,92.35,96.27,91.88
2026-07-05 00:41:00,Night,HT2026070505802,2,IS2062,4.55,4.3,73.15,1.06,1551.7,1550.8,1428,187.6,185,1300,220,11.21,31.08,0,None,None,None,Running,Healthy,14,98.88,95.99,93.51
2026-07-05 00:42:00,Night,HT2026070505803,2,API X60,5.15,4.3,70.2,-0.48,1561.7,1554.8,1203,152,196,900,200,10.91,26.28,0,None,Water Flow Low,Low,Running,Healthy,60,94.94,98.02,89.23
2026-07-05 00:43:00,Night,HT2026070505804,2,IS2062,3.98,4.3,74.32,0.75,1557,1541.2,1237,151.4,232,1100,220,10.5,21.11,12,Hydraulic,Temperature High,High,Maintenance,Warning,19,90.74,99.22,93.38
2026-07-05 00:44:00,Night,HT2026070505805,1,SAE1008,4.82,4.3,72.72,-0.93,1564,1550.6,1360,150.6,192,1300,250,11.43,31.14,0,None,None,None,Running,Warning,23,92.79,95.76,81.4
2026-07-05 00:45:00,Night,HT2026070505806,2,IS2062,4,4.3,69.54,0.91,1553.5,1540.1,903,156.2,229,1600,250,11.27,26.67,0,None,None,None,Running,Warning,23,96.82,95.25,83.88
2026-07-05 00:46:00,Night,HT2026070505807,2,IS2062,4.05,4.3,72.71,1.01,1551.1,1536.3,1059,181.8,227,1600,220,9.09,18.33,0,None,None,None,Running,Warning,8,93.06,97.1,94.88
2026-07-05 00:47:00,Night,HT2026070505808,1,IS2062,4.29,4.3,73.41,1.05,1546,1539.4,1500,167.3,216,1500,220,11.32,21.02,4,Mechanical,Hydraulic Pressure Low,Low,Fault,Fault,49,99.81,96.8,88.63
2026-07-05 00:48:00,Night,HT2026070505809,1,SAE1008,4.18,4.3,74.94,-0.34,1555.5,1553,1412,160.7,217,900,230,11.72,21.8,0,None,None,None,Running,Healthy,44,99,95.88,93.84
2026-07-05 00:49:00,Night,HT2026070505810,1,E250,5.14,4.3,71.77,-1.51,1552.5,1548.3,1359,157.5,193,1100,200,9.67,23.16,0,None,None,None,Running,Healthy,61,95.96,97.55,83.28
2026-07-05 00:50:00,Night,HT2026070505811,2,E350,4.35,4.3,68.06,0.83,1563.1,1545.6,964,187.9,216,1100,220,9.76,19.26,14,Planned,Temperature High,Medium,Fault,Healthy,88,92.83,95.87,82.98
2026-07-05 00:51:00,Night,HT2026070505812,1,E250,4.16,4.3,68.72,1.03,1562.5,1539.7,1540,164.3,201,900,250,11.56,28.47,5,Planned,Speed Drop,High,Idle,Healthy,45,95.63,97.36,91.84
2026-07-05 00:52:00,Night,HT2026070505813,2,E250,4.5,4.3,73.99,1.02,1562.7,1541,1247,171.8,182,1600,230,11.93,24.33,0,None,None,None,Running,Warning,20,92.27,98.93,92.73
2026-07-05 00:53:00,Night,HT2026070505814,1,E250,3.9,4.3,74.91,1.6,1545.3,1543.8,1459,154.4,183,1500,200,10.22,22.69,0,None,None,None,Running,Warning,88,90.84,96.24,91.47
2026-07-05 00:54:00,Night,HT2026070505815,2,E350,3.99,4.3,70.09,1.09,1558,1541.8,901,162.8,201,1500,200,10.45,29.59,0,None,None,None,Running,Fault,9,92.5,96.62,84.8
2026-07-05 00:55:00,Night,HT2026070505816,2,E350,5.17,4.3,71.43,0.79,1558.8,1545.1,1501,181.7,202,1100,200,9.26,22.3,0,None,None,None,Running,Fault,80,97.34,96.92,85.29
2026-07-05 00:56:00,Night,HT2026070505817,2,IS2062,4.93,4.3,73.24,0.75,1550.1,1553.7,1193,161.5,224,1600,250,11.15,21.24,0,None,Temperature High,Medium,Running,Warning,44,92.1,97.48,91.96
2026-07-05 00:57:00,Night,HT2026070505818,2,IS2062,3.9,4.3,71.81,0.45,1552.2,1536,1454,169.8,197,1100,200,9.46,30,0,None,None,None,Running,Healthy,32,93.57,97.15,87.74
2026-07-05 00:58:00,Night,HT2026070505819,1,E350,5.09,4.3,74.48,-1.78,1562.6,1539.7,1266,187,208,1600,250,11.09,24.35,16,Mechanical,Water Flow Low,Medium,Fault,Warning,58,99.6,95.07,81.87
2026-07-05 00:59:00,Night,HT2026070505820,2,E250,4.3,4.3,70.81,0.42,1563.1,1544.3,1232,187.9,234,1100,220,8.01,22.4,26,Mechanical,Water Flow Low,Low,Maintenance,Fault,70,90.28,97.86,89.03
2026-07-05 01:00:00,Night,HT2026070505821,2,SAE1008,4.13,4.3,71.09,-0.23,1548.6,1542.8,1547,182.9,192,1300,230,8.63,34.53,0,None,None,None,Running,Warning,4,94.23,97.54,91.52
2026-07-05 01:01:00,Night,HT2026070505822,2,E350,4.73,4.3,68.54,-1.69,1557.8,1538.5,1112,177.6,201,1300,250,8.92,26.37,0,None,None,None,Running,Healthy,85,96.32,98.75,82
2026-07-05 01:02:00,Night,HT2026070505823,2,API X60,4.02,4.3,71.93,0.69,1560.1,1553.5,1285,153.5,239,1300,200,10.87,20.93,0,None,None,None,Running,Warning,60,93.91,95.58,94.98
2026-07-05 01:03:00,Night,HT2026070505824,1,API X60,4.38,4.3,74.14,0.73,1550.6,1548.6,1569,159.3,193,1500,230,9.73,31.84,0,None,None,None,Running,Warning,5,95.85,97.13,81.95
2026-07-05 01:04:00,Night,HT2026070505825,1,SAE1008,4.1,4.3,69.83,0.7,1550.1,1545.1,1024,156.5,207,1300,230,10.46,33.92,0,None,None,None,Running,Healthy,90,94.77,96.78,86.99
2026-07-05 01:05:00,Night,HT2026070505826,2,E350,5.05,4.3,68.4,-0.58,1556.2,1552.1,960,162,210,1500,220,8.87,28.37,27,Planned,Hydraulic Pressure Low,Medium,Maintenance,Fault,14,95.11,98.05,91.25
2026-07-05 01:06:00,Night,HT2026070505827,1,API X60,4.47,4.3,71.74,-0.21,1546.1,1546.4,1126,159.6,240,1600,250,8.16,19.8,0,None,None,None,Running,Healthy,67,92.06,98.66,84.31
2026-07-05 01:07:00,Night,HT2026070505828,1,IS2062,4.58,4.3,74.85,-1.74,1555.5,1543.6,1387,159.2,200,1600,200,9.73,34.16,0,None,None,None,Running,Fault,96,93.7,98.48,81.26
2026-07-05 01:08:00,Night,HT2026070505829,1,E350,4.06,4.3,73.15,-1.35,1561.4,1537.9,1488,154.4,217,1500,200,9.6,30.36,0,None,Mold Level Low,High,Running,Healthy,80,92.28,97.08,84.64
2026-07-05 01:09:00,Night,HT2026070505830,2,IS2062,4.44,4.3,71.53,1.01,1563.8,1552.9,1263,189.3,184,1100,200,10.97,19.73,0,None,None,None,Running,Fault,82,99.59,99,81.64
2026-07-05 01:10:00,Night,HT2026070505831,2,API X60,4.99,4.3,70.26,0.16,1545.5,1544.7,1575,155.8,199,1500,230,10.88,24.08,0,None,None,None,Running,Healthy,100,95.48,95.56,81.58
2026-07-05 01:11:00,Night,HT2026070505832,1,API X60,4.94,4.3,74.89,-0.2,1555.4,1542.9,1096,174.5,212,1300,220,10.79,27.61,0,None,None,None,Running,Warning,44,98.42,95.45,90.35
2026-07-05 01:12:00,Night,HT2026070505833,2,SAE1008,4.33,4.3,70.65,0.6,1558,1547.3,1484,166.5,236,1600,250,8.06,30.21,6,Process,Hydraulic Pressure Low,Medium,Fault,Healthy,25,99.49,97.14,87.66
2026-07-05 01:13:00,Night,HT2026070505834,2,API X60,5.02,4.3,73.9,-1.74,1552.3,1539.4,1199,155.2,202,1100,220,9.06,34.25,0,None,None,None,Running,Healthy,90,98.41,99.34,82.01
2026-07-05 01:14:00,Night,HT2026070505835,2,E250,4.57,4.3,71.31,0.65,1555.7,1547.7,1462,174.8,196,1500,250,11.33,27.9,0,None,None,None,Running,Fault,63,91.61,97.71,84.33
2026-07-05 01:15:00,Night,HT2026070505836,1,API X60,5.12,4.3,70,1.63,1562.4,1554.8,1301,181,229,1600,220,9.35,19.95,0,None,None,None,Running,Warning,21,90.98,98.39,87.54
2026-07-05 01:16:00,Night,HT2026070505837,1,E250,4.96,4.3,71.27,0.51,1561.2,1543.4,1136,156.5,229,900,220,11.01,23.1,0,None,None,None,Running,Warning,5,90.86,97.23,84.79
2026-07-05 01:17:00,Night,HT2026070505838,1,IS2062,3.97,4.3,69.77,0.63,1556.6,1552.4,1075,180.4,221,1100,220,9.65,31.94,0,None,None,None,Running,Healthy,31,99.51,98.9,81.62
2026-07-05 01:18:00,Night,HT2026070505839,2,E250,3.91,4.3,74.09,0.92,1558,1545.8,1171,165,183,900,220,9.44,32.37,0,None,None,None,Running,Fault,6,91.67,97.62,84.9
2026-07-05 01:19:00,Night,HT2026070505840,2,IS2062,4.61,4.3,73.48,-0.82,1561.3,1548.3,1573,166.8,231,1100,230,10.46,21.62,0,None,None,None,Running,Healthy,17,97.68,95.99,83.5
2026-07-05 01:20:00,Night,HT2026070505841,2,E350,3.98,4.3,68.42,1.01,1563.3,1550.2,979,189.5,226,1600,250,8.18,18.56,0,None,None,None,Running,Warning,14,93.52,96.88,90.51
2026-07-05 01:21:00,Night,HT2026070505842,2,SAE1008,3.99,4.3,68.85,0.37,1562.5,1537.1,1030,173.7,219,1300,220,11.88,18.11,0,None,None,None,Running,Fault,66,98.52,98.84,87.94
2026-07-05 01:22:00,Night,HT2026070505843,1,E350,4.6,4.3,71.09,0.02,1549.1,1536.6,1598,168.5,191,1300,230,8.21,21.54,0,None,None,None,Running,Warning,91,97.58,96.96,85.81
2026-07-05 01:23:00,Night,HT2026070505844,2,E250,4.71,4.3,68.2,-1.25,1554.7,1547.6,1404,187.3,210,1100,250,8.95,30.92,0,None,None,None,Running,Warning,1,97.86,95.04,80.38
2026-07-05 01:24:00,Night,HT2026070505845,1,API X60,4.3,4.3,74.57,-1.05,1557.5,1538.8,996,158.7,196,1500,230,9.22,28.78,0,None,None,None,Running,Healthy,24,97.78,97.56,87.31
2026-07-05 01:25:00,Night,HT2026070505846,1,SAE1008,4.62,4.3,72.81,0.49,1547.6,1538.8,1325,181.9,203,900,200,9.55,23.58,0,None,None,None,Running,Warning,32,98.54,95.9,85.53
2026-07-05 01:26:00,Night,HT2026070505847,2,E250,4.15,4.3,73.26,0.15,1563.7,1537.4,1183,185.1,210,1600,200,9.52,28.32,0,None,None,None,Running,Warning,51,90.24,95.56,92.82
2026-07-05 01:27:00,Night,HT2026070505848,2,SAE1008,4.76,4.3,73.76,-0.72,1550.3,1553.5,1304,153.3,210,1500,220,11.77,32.34,6,Hydraulic,Temperature High,High,Idle,Healthy,40,99.34,96.27,92.01
2026-07-05 01:28:00,Night,HT2026070505849,2,IS2062,4.29,4.3,71.21,1.72,1563.3,1542.6,1235,168.7,199,900,220,11.26,18.54,0,None,None,None,Running,Fault,4,91.03,95.52,82.83
2026-07-05 01:29:00,Night,HT2026070505850,1,IS2062,4.06,4.3,72.49,0.5,1556.9,1554.4,1243,176.1,219,1100,250,8.16,31.07,0,None,None,None,Running,Healthy,40,95.11,95.36,93.1
2026-07-05 01:30:00,Night,HT2026070505851,1,IS2062,4.73,4.3,74.74,-1.46,1552.7,1541.5,950,177.4,222,900,250,9.93,29.91,0,None,None,None,Running,Fault,80,95.17,96.16,86.76
2026-07-05 01:31:00,Night,HT2026070505852,1,E350,4.88,4.3,69.57,1.71,1558.5,1552,1291,154.1,192,1600,250,11.46,32.68,0,None,None,None,Running,Fault,16,90.3,98.15,93.3
2026-07-05 01:32:00,Night,HT2026070505853,1,API X60,4.58,4.3,74.21,1.11,1560.1,1542.5,1201,171.2,208,1100,230,11.09,26.9,0,None,None,None,Running,Healthy,38,96.77,97.82,91.46
2026-07-05 01:33:00,Night,HT2026070505854,1,API X60,4.07,4.3,70.04,-0.15,1548.4,1551,1238,160.4,183,900,200,9.25,33.8,0,None,None,None,Running,Healthy,32,91.95,97.72,93
2026-07-05 01:34:00,Night,HT2026070505855,1,SAE1008,5.11,4.3,74.77,0.77,1550.6,1551.2,1318,178,201,1300,250,8.82,25.82,0,None,None,None,Running,Fault,31,97.34,96.02,87.85
2026-07-05 01:35:00,Night,HT2026070505856,2,E350,4.98,4.3,70.82,-1.06,1545.9,1552.2,1358,162.7,192,1500,250,11.91,31.76,0,None,None,None,Running,Healthy,37,96.84,96.33,82.39
2026-07-05 01:36:00,Night,HT2026070505857,1,E350,4.26,4.3,71.97,-0.13,1561.3,1554,1058,182,208,900,250,8.19,18.64,0,None,None,None,Running,Warning,84,95.34,97.71,91.1
2026-07-05 01:37:00,Night,HT2026070505858,1,SAE1008,4.25,4.3,70.69,1.29,1551.8,1548.8,1059,189.4,181,900,230,9.72,19.94,11,Planned,Mold Level High,Low,Idle,Warning,87,98.42,97.39,91.6
2026-07-05 01:38:00,Night,HT2026070505859,1,SAE1008,4.13,4.3,69.95,-0.52,1558.3,1545,1525,154.4,209,1300,200,9.78,30.67,0,None,None,None,Running,Warning,82,99.99,97.51,89.65
2026-07-05 01:39:00,Night,HT2026070505860,2,IS2062,4.27,4.3,74.43,-1.24,1560.4,1549.4,1044,158.5,232,1500,200,10.52,31.14,17,Hydraulic,Temperature High,Medium,Fault,Warning,78,99.55,95.4,91.26
2026-07-05 01:40:00,Night,HT2026070505861,2,E250,4.55,4.3,71.43,1.18,1556.6,1539.9,1184,166.6,180,1100,230,10.97,32.05,0,None,None,None,Running,Warning,9,96.26,99.2,85.22
2026-07-05 01:41:00,Night,HT2026070505862,2,E350,5.04,4.3,72.1,-1.78,1561.2,1535.7,1593,185.8,230,900,250,11.9,27.56,0,None,None,None,Running,Fault,76,91.32,98.83,93.86
2026-07-05 01:42:00,Night,HT2026070505863,2,E250,4.86,4.3,68.34,-1.25,1562.6,1551.2,1574,157,214,1500,200,10.62,33.64,0,None,None,None,Running,Warning,13,90.69,98.36,84.26
2026-07-05 01:43:00,Night,HT2026070505864,1,SAE1008,4.02,4.3,68.01,0.55,1561.9,1554.5,910,162.2,218,1100,220,11.51,31.35,0,None,None,None,Running,Fault,68,95.5,95.49,85.24
2026-07-05 01:44:00,Night,HT2026070505865,2,E250,4,4.3,68.19,-1.93,1561.5,1548.1,1542,182.4,220,1100,200,11.75,27.6,8,Hydraulic,Temperature High,High,Idle,Fault,79,96.18,96.17,91.35
2026-07-05 01:45:00,Night,HT2026070505866,1,API X60,4.99,4.3,72.49,0.57,1561.4,1540.9,1032,157,196,1600,250,10.8,32.12,0,None,None,None,Running,Fault,67,91.4,96.6,87.25
2026-07-05 01:46:00,Night,HT2026070505867,1,IS2062,4.31,4.3,71.14,0.43,1545.7,1540.3,1226,185.6,232,1100,250,11.63,33.63,17,Electrical,Speed Drop,High,Fault,Healthy,69,97.76,96.13,92.55
2026-07-05 01:47:00,Night,HT2026070505868,1,SAE1008,4.63,4.3,68.34,0.59,1555.6,1547,1189,188.1,209,1300,200,11.33,21.26,0,None,None,None,Running,Warning,84,95.02,99.3,80.04
2026-07-05 01:48:00,Night,HT2026070505869,2,SAE1008,5.13,4.3,68.94,-0.52,1554,1543.9,1159,159,208,900,230,11.09,29.89,22,Hydraulic,Water Flow Low,Medium,Idle,Fault,6,99.63,95.9,86.64
2026-07-05 01:49:00,Night,HT2026070505870,2,API X60,4.65,4.3,71.16,1.9,1562.5,1536.2,1486,184.4,237,1100,220,8.98,18.22,0,None,None,None,Running,Warning,69,97.01,98.65,83.57
2026-07-05 01:50:00,Night,HT2026070505871,1,API X60,4.24,4.3,71.67,1.86,1554.8,1547.2,1354,154.7,188,900,230,8.09,23.79,0,None,None,None,Running,Healthy,50,90.95,96.82,84.26
2026-07-05 01:51:00,Night,HT2026070505872,2,API X60,3.83,4.3,69.12,0.77,1551.7,1541.6,1298,174.6,209,900,220,9.03,27.63,0,None,None,None,Running,Warning,18,94.82,98.44,81.38
2026-07-05 01:52:00,Night,HT2026070505873,2,IS2062,4.33,4.3,74.31,0.18,1556.1,1550.8,1149,179.3,199,1100,230,10.76,22.87,0,None,None,None,Running,Healthy,44,95.15,96.62,80.15
2026-07-05 01:53:00,Night,HT2026070505874,1,IS2062,4.1,4.3,71.84,-0.32,1547.7,1550.5,1437,163.3,201,1100,220,8.85,27.25,0,None,None,None,Running,Fault,73,97.25,95.8,83.87
2026-07-05 01:54:00,Night,HT2026070505875,2,E350,4.54,4.3,73.44,-0.84,1562.4,1548.7,1487,186.8,209,1100,220,10.28,20.77,0,None,None,None,Running,Fault,8,97.89,97.73,85.63
2026-07-05 01:55:00,Night,HT2026070505876,2,API X60,4.21,4.3,71.87,0.81,1560.1,1536.4,971,188.2,191,1500,250,11.65,26.56,0,None,None,None,Running,Healthy,42,94.26,98.85,88.77
2026-07-05 01:56:00,Night,HT2026070505877,1,API X60,4.59,4.3,71.01,-0.75,1564.9,1553.1,1434,152.2,196,1100,220,11.5,22.4,10,Process,Mold Level Low,Low,Idle,Fault,1,97.89,97.3,84.93
2026-07-05 01:57:00,Night,HT2026070505878,1,IS2062,4.3,4.3,69.35,-1.99,1545,1551.9,914,152.8,194,900,230,10.18,34.29,0,None,Speed Drop,High,Running,Fault,44,93.13,95.78,91.29
2026-07-05 01:58:00,Night,HT2026070505879,1,API X60,4.46,4.3,68.64,-1.98,1558.4,1547.4,1428,172.2,183,1600,250,8.3,25.12,0,None,None,None,Running,Fault,96,94.15,99.41,94.16
2026-07-05 01:59:00,Night,HT2026070505880,1,SAE1008,4.74,4.3,71.83,-1.17,1549.5,1540.6,941,175.9,213,900,230,11.97,21.14,0,None,Mold Level Low,Medium,Running,Healthy,39,92.9,97.01,80.57
2026-07-05 02:00:00,Night,HT2026070505881,2,API X60,3.85,4.3,69.47,-1.25,1545.5,1536.3,1331,163.1,236,1300,250,8.93,18.33,0,None,None,None,Running,Fault,48,97.05,96.34,91.38
2026-07-05 02:01:00,Night,HT2026070505882,2,SAE1008,3.94,4.3,72.62,0.21,1548.6,1538.9,1425,153.6,192,1300,220,10.47,24.92,0,None,Water Flow Low,High,Running,Fault,33,93.37,96.97,88.96
2026-07-05 02:02:00,Night,HT2026070505883,1,SAE1008,5.09,4.3,72.77,0.38,1551.9,1553.7,909,179.4,224,900,220,8.77,23.28,0,None,None,None,Running,Warning,9,98.39,95.23,90.86
2026-07-05 02:03:00,Night,HT2026070505884,2,E350,4.71,4.3,72.49,-1.47,1558.3,1545.7,1057,155.6,235,1500,230,9.18,34.07,0,None,None,None,Running,Healthy,11,92.82,95.65,83.52
2026-07-05 02:04:00,Night,HT2026070505885,1,API X60,4.48,4.3,68.25,-1.97,1561,1539.2,1380,183.2,233,1100,200,10.75,23.41,0,None,None,None,Running,Healthy,2,93.29,97.68,88.48
2026-07-05 02:05:00,Night,HT2026070505886,1,E250,4.07,4.3,68.57,1.05,1546.3,1537.5,1375,182.3,215,1300,220,11.93,18.38,0,None,None,None,Running,Warning,57,96.35,97.2,90.46
2026-07-05 02:06:00,Night,HT2026070505887,1,E250,5.08,4.3,74.54,0.08,1550.3,1543.7,1206,175.2,218,1500,250,11.17,26.81,0,None,None,None,Running,Fault,90,92.32,97.25,83.91
2026-07-05 02:07:00,Night,HT2026070505888,2,IS2062,4.48,4.3,70.7,1.69,1564.4,1545,1478,174.7,233,1600,250,9.1,19.58,9,Process,Hydraulic Pressure Low,High,Fault,Fault,11,90.72,96.1,83.25
2026-07-05 02:08:00,Night,HT2026070505889,1,E350,4.66,4.3,68.67,1.69,1553.9,1545.4,1577,158.4,240,1300,200,10,28.68,4,Electrical,Hydraulic Pressure Low,Low,Maintenance,Warning,89,94.75,98.91,90.95
2026-07-05 02:09:00,Night,HT2026070505890,2,API X60,4.58,4.3,74.59,-1.84,1548.1,1551,945,167.1,240,1600,230,9.93,27.16,0,None,None,None,Running,Healthy,9,90.57,95.35,88.4
2026-07-05 02:10:00,Night,HT2026070505891,1,API X60,4.04,4.3,68.35,-1.19,1550.5,1540.9,1267,177.8,237,1300,230,10.74,19.09,0,None,None,None,Running,Healthy,58,92.57,99.5,85.38
2026-07-05 02:11:00,Night,HT2026070505892,1,E350,4.35,4.3,74.73,-0.19,1548.8,1539.7,942,150.4,185,1100,200,9.03,25.96,0,None,None,None,Running,Warning,21,96.3,97.44,92.66
2026-07-05 02:12:00,Night,HT2026070505893,2,IS2062,4.69,4.3,73.9,-1.29,1548.1,1538,1524,162,223,1500,200,9.12,21.49,0,None,None,None,Running,Fault,34,94.5,98.27,82.91
2026-07-05 02:13:00,Night,HT2026070505894,1,E350,4.94,4.3,70.96,-1.89,1562.9,1548.5,1121,170.9,210,1600,250,8.16,23.51,0,None,None,None,Running,Warning,94,93.58,99.24,81.31
2026-07-05 02:14:00,Night,HT2026070505895,1,SAE1008,5.03,4.3,73.05,1.27,1561.2,1552,1469,164.7,228,1600,200,9.7,21.7,0,None,None,None,Running,Healthy,8,99.64,98.65,93.88
2026-07-05 02:15:00,Night,HT2026070505896,1,SAE1008,3.8,4.3,71.51,0,1564.2,1542.9,1533,155.2,229,1600,220,11.85,29.28,0,None,None,None,Running,Fault,63,97.2,95.53,83.13
2026-07-05 02:16:00,Night,HT2026070505897,2,E250,4.72,4.3,74.16,0.75,1558.5,1541.5,1025,154.4,208,1300,200,10.58,29.07,0,None,None,None,Running,Warning,26,96.06,98.19,89.25
2026-07-05 02:17:00,Night,HT2026070505898,2,SAE1008,4.19,4.3,69.34,0.08,1554.4,1540.8,1377,166.1,207,1300,250,8.84,31.06,0,None,None,None,Running,Fault,96,93.83,97.91,81.05
2026-07-05 02:18:00,Night,HT2026070505899,2,SAE1008,4.75,4.3,72.94,-1.51,1562,1550.8,1032,188.7,193,1600,220,11.59,30.8,3,Process,Hydraulic Pressure Low,Medium,Fault,Healthy,77,90.8,97.79,94.52
2026-07-05 02:19:00,Night,HT2026070505900,2,E350,3.98,4.3,73.93,0.59,1550.1,1543.6,1344,182.2,201,900,230,9.26,19.28,0,None,Water Flow Low,Low,Running,Warning,44,92.04,96.9,82.08
2026-07-05 02:20:00,Night,HT2026070505901,2,IS2062,4.62,4.3,71.99,-1.3,1559.4,1536.2,1139,178.5,211,1100,200,8.93,22.36,0,None,None,None,Running,Healthy,60,97.67,96.64,81.83
2026-07-05 02:21:00,Night,HT2026070505902,1,E350,4.49,4.3,68.63,0.68,1555.4,1537.9,973,174.8,199,900,230,9.03,32.91,0,None,None,None,Running,Healthy,23,93.88,96.17,88.06
2026-07-05 02:22:00,Night,HT2026070505903,1,SAE1008,5.05,4.3,68.57,1.66,1545.8,1538.6,1491,167.4,231,1300,250,11.04,20.71,6,Mechanical,Speed Drop,Low,Idle,Warning,60,91.63,98.24,81.64
